,Security Code,Security Id,Security Name,dayHigh,dayLow,52weekHigh,52weekLow
357,503310,SWANENERGY,SWAN ENERGY LTD.,135.30,130.50,154.55,94.75
2998,534600,JTLINFRA,JTL INFRA LTD.,136.95,128.00,157.40,70.10
1169,517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,137.00,128.00,141.00,78.00
3851,542667,WORL,White Organic Retail Ltd,137.00,137.00,137.50,50.05
2766,532926,JYOTHYLAB,Jyothy Labs Ltd,137.60,131.80,199.85,131.80
3581,540360,LLFICL,Leading Leasing Finance And Investment Company Ltd,137.85,132.90,140.00,38.05
440,505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,138.00,116.30,242.95,97.05
1222,519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,138.75,107.10,217.30,102.40
1325,522014,UNIDT,UNITED DRILLING TOOLS LTD.,139.00,128.70,160.70,59.00
2919,533293,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,139.40,135.50,205.00,135.50
1658,526435,PERFEPA,PERFECTPAC LTD.,139.55,139.55,173.60,120.70
2897,533260,CAREERP,CAREER POINT LTD.,139.75,124.05,139.75,48.80
1620,526159,NIKHILAD,NIKHIL ADHESIVES LTD.-$,139.85,112.05,176.00,106.60
1793,530075,SELAN,SELAN EXPLORATION TECHNOLOGY LTD.-$,140.05,137.55,197.00,128.10
276,500840,EIHOTEL,EIH LTD.,140.10,137.75,214.95,131.85
550,506532,NITTAGELA,NITTA GELATIN INDIA LTD.-$,141.55,136.05,154.00,88.00
2686,532808,PGIL,Pearl Global Industries Limited,142.00,139.20,202.00,120.00
1457,523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,142.55,140.00,244.95,140.00
2949,533470,RUSHIL,RUSHIL DECOR LTD.,142.75,134.10,705.00,91.10
303,501455,GREAVESCOT,GREAVES COTTON LTD.,142.80,136.45,157.25,112.60
530,506197,BLISSGVS,BLISS GVS PHARMA LTD.,143.05,134.10,183.65,73.90
3283,539141,UFO,UFO Moviez India Ltd,143.15,122.00,323.90,115.75
3677,540769,NIACL,The New India Assurance Company Ltd,143.40,136.50,224.00,94.15
432,504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,143.50,138.50,167.90,87.40
2788,532955,RECLTD,REC Ltd,143.80,139.10,169.55,116.70
562,506690,UNICHEMLAB,UNICHEM LABORATORIES LTD.,143.85,140.50,211.75,140.50
159,500295,VEDL,Vedanta Limited,143.85,140.65,195.00,125.70
1622,526169,MULTIBASE,MULTIBASE INDIA LTD.,144.00,126.20,432.00,110.00
2501,532460,PONNIERODE,PONNI SUGARS (ERODE) LTD.,144.00,141.00,183.80,86.60
1693,526608,ELECTHERM,ELECTROTHERM (INDIA) LTD.,145.00,137.00,380.15,114.55
1965,530879,CIFL,Capital India Finance Ltd,145.00,145.00,184.60,75.60
1435,523539,PRECWIRE,PRECISION WIRES INDIA LTD.,145.00,143.20,227.00,135.80
2283,531879,PIONDIST,PIONEER DISTILLERIES LTD.,145.70,142.25,188.30,103.05
3352,539353,SALAUTO,Sal Automotive Ltd,145.80,138.10,294.75,125.05
649,508136,BNALTD,B & A LTD.,145.95,136.00,175.00,110.00
1179,517500,ROTO,ROTO PUMPS LTD.,146.00,142.00,185.50,87.25
2047,531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,147.00,143.45,348.60,130.05
3120,538402,SPS,SPS Finquest Ltd,147.00,145.00,149.00,144.00
3730,541161,KARDA,Karda Constructions Ltd,147.50,143.20,239.00,89.00
1454,523660,WATERBASE,WATERBASE LTD.,147.80,139.70,192.10,81.00
452,505283,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,148.00,140.00,209.90,115.30
2778,532940,JKIL,J.KUMAR INFRAPROJECTS LTD.,148.15,145.00,181.00,107.00
2915,533286,MOIL,MOIL LTD.,149.00,144.00,171.85,118.20
178,500333,PIXTRANS,PIX TRANSMISSIONS LTD.,149.40,143.10,220.00,96.20
534,506260,ANUHPHR,ANUH PHARMA LTD.,149.45,140.25,169.60,101.25
392,504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,150.00,142.00,219.00,133.05
2001,531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,150.05,150.00,198.05,105.25
1362,522275,GET&D,GE T&D India Ltd,150.05,143.70,308.00,124.00
1510,524226,GAEL,GUJARAT AMBUJA EXPORTS LTD.,151.80,149.60,242.00,113.65
3199,538835,INTELLECT,Intellect Design Arena Ltd,153.00,142.75,292.00,137.50
1730,526797,GREENPLY,GREENPLY INDUSTRIES LTD.,153.00,134.30,195.25,110.00
387,504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,153.55,146.00,271.30,146.00
975,513353,COCHINM,COCHIN MINERALS & RUTILE LTD.-$,153.70,146.60,215.00,140.05
88,500173,GFLLIMITED,GFL Ltd,153.80,143.50,172.28,48.55
1000,513509,KALYANIFRG,KALYANI FORGE LTD.,154.00,144.40,309.00,144.40
1913,530627,VIPULORG,Vipul Organics Ltd,154.00,142.30,194.00,97.50
1306,521194,SILINV,SIL INVESTMENTS LTD.,154.00,137.50,215.95,130.50
2836,533104,GLOBUSSPR,GLOBUS SPIRITS LTD.,154.50,145.85,160.50,92.55
1948,530803,BHAGIL,Bhageria Industries Ltd,154.55,144.00,154.55,88.35
3756,541403,DOLLAR,Dollar Industries Ltd,154.85,148.15,307.75,129.00
3890,542905,SHIL,Somany Home Innovation Ltd,155.85,149.65,192.80,127.10
1468,523754,MAHEPC,Mahindra EPC Irrigation Ltd,156.00,145.50,166.00,76.05
842,511742,UGROCAP,Ugro Capital Ltd,156.00,156.00,234.00,140.00
1719,526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,156.50,153.15,163.40,70.35
2506,532475,APTECHT,APTECH LTD.,156.55,146.90,192.75,111.80
397,504212,UNIVCABLES,UNIVERSAL CABLES LTD.,157.00,150.00,245.90,128.00
2735,532880,OMAXE,OMAXE LTD.,157.60,154.95,217.65,143.95
3194,538795,SAPPL,Shree Ajit Pulp And Paper Ltd,158.10,155.35,257.40,134.00
331,502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS LTD.,158.35,152.05,225.70,148.05
1856,530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES LTD.,158.40,130.05,158.40,71.00
1174,517449,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,158.95,147.00,205.00,140.00
2710,532843,FORTIS,FORTIS HEALTHCARE LTD.,159.05,155.40,169.00,111.60
1195,518091,APCL,ANJANI PORTLAND CEMENT LTD.-$,160.00,154.60,192.00,92.00
558,506642,SADHNANIQ,SADHANA NITROCHEM LTD.,160.35,155.05,409.00,78.75
128,500241,KIRLOSBROS,KIRLOSKAR BROTHERS LTD.-$,160.70,135.50,200.65,118.55
1067,514316,RAGHUSYN,RAGHUVIR SYNTHETICS LTD.,161.00,161.00,230.00,128.25
1321,521248,KITEX,KITEX GARMENTS LTD.,161.80,152.50,169.00,70.15
278,500870,CASTROLIND,CASTROL INDIA LTD.,162.05,156.70,172.80,112.75
2491,532439,OLECTRA,Olectra Greentech Ltd,162.45,157.00,276.00,148.65
732,509910,ZSOUTGAS,SOUTHERN GAS LTD.,162.60,162.60,162.60,162.60
280,500877,APOLLOTYRE,APOLLO TYRES LTD.,163.20,158.50,235.70,144.05
1332,522073,HITECHGEAR,The Hi-Tech Gears Ltd,163.90,155.00,339.00,141.75
2154,531449,GRMOVER,GRM OVERSEAS LTD.,164.50,164.45,261.90,145.60
3678,540774,IFGLEXPOR,IFGL Refractories Ltd,164.60,159.00,252.00,125.00
2545,532548,CENTURYPLY,CENTURY PLYBOARDS (I) LTD.-$,164.95,158.75,222.35,112.30
1382,523116,SANCTRN,SANCO TRANS LTD.,165.00,165.00,267.90,147.25
501,505827,SNL,SNL BEARINGS LTD.,165.00,155.10,342.90,155.10
3837,542597,MSTC,MSTC Ltd,165.00,153.10,184.10,70.40
37,500085,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICALS LTD.,165.45,157.25,196.25,133.70
2713,532848,DELTACORP,DELTA CORP LTD.,166.00,160.25,277.75,116.05
2056,531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,166.95,160.15,194.60,103.30
2454,532370,RAMCOSYS,RAMCO SYSTEMS LTD.,167.80,162.00,276.20,134.40
2614,532707,DYNPRO,DYNEMIC PRODUCTS LTD.,168.15,157.00,179.65,96.05
3804,542066,ADANIGAS,Adani Gas Ltd,168.45,164.10,185.60,94.25
3295,539189,ADHBHUTIN,Adhbhut Infrastructure Ltd,168.70,168.70,168.70,109.20
3216,538902,DHUNTEAIND,Dhunseri Tea & Industries Ltd,170.00,168.00,315.00,140.20
2729,532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,170.80,164.05,210.70,107.00
2650,532756,MAHINDCIE,Mahindra CIE Automotive Limited,171.35,166.55,255.00,135.55
3509,540025,ADVENZYMES,Advanced Enzyme Technologies Ltd,171.50,166.00,225.00,142.00
18,500038,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,171.60,168.10,195.00,109.65
1705,526666,BIL,BHARTIYA INTERNATIONAL LTD.,172.00,160.10,338.95,124.20
1540,524506,CORALAB,CORAL LABORATORIES LTD.,173.40,166.15,381.10,130.00
103,500199,IGPL,I G PETROCHEMICALS LTD.,175.00,171.65,347.40,125.00
1083,514418,MANORG,Mangalam Organics Limited,175.00,162.00,614.00,161.35
494,505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,175.00,169.35,280.00,135.00
2661,532772,DCBBANK,DCB Bank Limited,175.00,172.15,244.60,164.95
2453,532369,RAMCOIND,RAMCO INDUSTRIES LTD.,175.50,174.75,220.15,160.00
208,500405,SUPPETRO,SUPREME PETROCHEM LTD.,175.70,169.00,238.85,143.80
1412,523369,DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,175.95,170.00,230.00,138.00
3795,542011,GRSE,Garden Reach Shipbuilders & Engineers Ltd,176.00,168.90,249.40,78.55
3041,535601,SREEL,SREELEATHERS LTD.,176.00,172.70,239.90,130.00
252,500570,TATAMOTORS,TATA MOTORS LTD.,176.10,168.40,239.30,106.00
3888,542867,CSBBANK,CSB Bank Ltd,176.95,169.50,314.20,163.40
152,500280,CENTENKA,CENTURY ENKA LTD.,177.35,170.00,269.00,161.20
180,500336,SURYAROSNI,SURYA ROSHNI LTD.,177.45,171.15,272.00,150.20
1722,526739,SHAWGELTIN,NARMADA GELATINES LTD.,177.65,158.55,184.90,110.10
2145,531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,178.50,174.00,244.00,151.30
1299,521163,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,178.90,174.90,285.90,134.90
2512,532482,GRANULES,GRANULES INDIA LTD.-$,179.55,168.15,179.55,84.25
2911,533278,COALINDIA,COAL INDIA LTD.,179.80,174.15,270.90,171.25
3714,540975,ASTERDM,Aster DM Healthcare Ltd,179.90,168.05,180.50,109.70
560,506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,180.00,174.05,283.90,160.10
2959,533553,TDPOWERSYS,T D POWER SYSTEMS LTD.,180.00,170.10,189.80,115.50
38,500086,EXIDEIND,EXIDE INDUSTRIES LTD.,182.60,177.80,234.40,166.00
716,509597,HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD.,182.60,182.40,308.95,148.50
84,500166,GOODRICKE,GOODRICKE GROUP LTD.,183.10,173.00,253.80,150.00
87,500171,GHCL*,GHCL LTD.,183.70,178.75,277.20,175.80
3740,541269,CHEMFABALKA,Chemfab Alkalis Ltd,183.90,161.00,221.00,122.60
3651,540710,CAPACITE,Capacite Infraprojects Ltd,185.00,180.45,295.00,156.00
3852,542668,EVANS,Evans Electric Ltd,185.00,185.00,230.50,52.20
2513,532483,CANBK,CANARA BANK,185.40,179.55,302.00,170.55
3611,540590,RIDDHICORP,Riddhi Corporate Services Ltd,186.00,186.00,214.00,49.65
122,500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,187.00,177.10,298.00,132.30
3735,541195,MIDHANI,Mishra Dhatu Nigam Ltd,187.35,178.45,187.35,100.00
2468,532390,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,187.55,180.20,243.75,114.00
3680,540776,5PAISA,5paisa Capital Ltd,187.60,182.50,270.95,120.95
2211,531633,LINCOPH,LINCOLN PHARMACEUTICALS LTD.,189.50,180.10,220.00,124.40
259,500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,189.50,180.60,337.65,155.15
1087,514448,JYOTIRES,JYOTI RESINS & ADHESIVES LTD.,190.00,175.05,260.00,74.50
3670,540750,IEX,Indian Energy Exchange Ltd,190.00,185.55,199.95,112.00
2791,532960,IBVENTURES,Indiabulls Ventures Limited,190.30,179.20,362.00,78.10
2774,532934,PPAP,PPAP Automotive Limited,190.45,181.85,347.85,154.00
1422,523411,ADCINDIA,ADC India Communications Limited-$,190.95,153.20,249.50,147.50
3513,540048,SPAL,S.P. Apparels Ltd,191.00,187.00,335.50,171.70
2749,532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,191.50,183.50,216.20,173.05
900,512345,YASTF,YASH TRADING & FINANCE LTD.,191.65,191.65,205.00,167.00
67,500135,ESSELPRO,ESSEL PROPACK LTD.,191.65,183.00,197.00,78.85
443,505196,TIL,TIL LTD.,192.00,181.40,301.95,162.50
98,500188,HINDZINC,HINDUSTAN ZINC LTD.,192.10,190.30,291.80,188.10
385,504036,HIRECT,HIND RECTIFIERS LTD.,193.00,181.50,269.95,104.00
1547,524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS LTD.-$,193.80,187.00,289.85,168.80
3454,539788,KDML,Khemani Distributors & Marketing Ltd,195.50,195.50,195.50,150.75
3891,542907,PRINCEPIPE,Prince Pipes and Fittings Ltd,195.80,183.15,195.80,145.00
224,500440,HINDALCO,HINDALCO INDUSTRIES LTD.,197.00,193.50,221.20,171.25
2411,532286,JINDALSTEL,JINDAL STEEL & POWER LTD.,197.60,189.60,202.40,91.10
321,502219,BOROSIL,BOROSIL GLASS WORKS LTD.,197.85,191.75,235.95,112.55
718,509635,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,198.00,188.90,255.00,157.45
2890,533227,AHLEAST,ASIAN HOTELS (EAST) LTD.,198.65,187.50,285.00,146.00
1502,524164,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,199.20,185.00,234.90,162.05
1451,523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,199.40,193.00,242.80,160.25
3220,538921,RAFL,Raghuvansh Agrofarms Ltd,199.75,199.40,200.00,73.45
157,500292,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,199.90,196.20,217.60,145.50
1759,526947,LAOPALA,LA OPALA RG LTD.,199.95,192.05,220.10,131.50
3721,541096,BPLPHARMA,Bharat Parenterals Ltd,200.00,189.00,258.80,152.00
59,500119,DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,200.15,190.05,252.20,128.00
2891,533229,BAJAJCON,Bajaj Consumer Care Ltd,202.75,195.10,367.00,193.00
34,500078,OAL,Oriental Aromatics Ltd-$,203.00,197.00,270.00,165.00
2526,532509,SUPRAJIT,SUPRAJIT ENGINEERING LTD.-$,203.40,190.35,246.75,146.00
1551,524570,PODARPIGQ,PODDAR PIGMENTS LTD.-$,203.90,182.00,210.00,142.00
3287,539150,PNCINFRA,PNC Infratech Ltd,204.90,200.90,219.40,126.00
423,504786,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,205.00,193.05,305.55,127.10
3788,541967,SKYGOLD,Sky Gold Ltd,205.00,195.00,215.00,180.00
322,502250,LERTHAI,Lerthai Finance Ltd,205.00,205.00,357.00,190.00
3918,590051,SAKSOFT,SAKSOFT LTD.,205.05,200.00,367.00,186.50
2787,532953,VGUARD,V-GUARD INDUSTRIES LTD.,205.50,202.65,259.70,183.55
913,512453,SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,205.50,205.50,311.00,146.70
3697,540900,NEWGEN,Newgen Software Technologies Ltd,205.85,200.75,371.00,167.80
1170,517421,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,206.85,194.30,284.70,141.00
60,500120,DIAMINESQ,DIAMINES & CHEMICALS LTD.-$,207.00,198.20,207.00,77.80
510,506024,HARME,HARIYANA METALS LTD.,209.00,209.00,209.00,120.00
2824,533047,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,209.00,201.15,279.15,136.00
3760,541450,ADANIGREEN,Adani Green Energy Ltd,209.70,201.40,243.25,30.05
416,504614,SARDAEN,SARDA ENERGY & MINERALS LTD.-$,209.95,204.15,331.00,139.80
257,500655,GARWARPOLY,GARWARE POLYESTER LTD.,211.00,203.00,282.00,185.75
3367,539404,SATIN,Satin Creditcare Network Ltd,212.00,205.00,398.00,182.90
220,500425,AMBUJACEM,AMBUJA CEMENTS LTD.,212.10,204.90,244.00,184.15
2185,531548,SOMANYCERA,SOMANY CERAMICS LTD.,212.25,210.05,472.00,171.55
2635,532734,GPIL,GODAWARI POWER & ISPAT LTD.,212.45,205.50,294.00,120.60
2565,532636,IIFL,IIFL Finance Ltd,212.80,201.70,212.80,98.85
279,500875,ITC,ITC LTD.,212.90,206.85,310.00,205.00
2365,532144,WELCORP,Welspun Corp Limited,213.80,205.85,233.70,89.30
1964,530871,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,215.00,204.00,329.70,197.00
1937,530759,STERTOOLS,STERLING TOOLS LTD.-$,215.15,207.00,335.00,137.80
2904,533269,WABAG,VA TECH WABAG LTD.,216.35,209.65,360.60,160.20
2278,531862,BHARATAGRI,BHARAT AGRI FERT & REALTY LTD.,216.50,177.85,265.00,102.00
355,503169,RUBYMILLS,RUBY MILLS LTD.,217.00,204.95,307.00,122.25
2894,533252,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,217.20,208.90,270.05,130.00
3444,539730,FREDUN,Fredun Pharmaceuticals Ltd,217.80,200.00,500.00,183.00
225,500444,WSTCSTPAPR,WEST COAST PAPER MILLS LTD.,220.35,214.20,297.00,204.15
1959,530843,CUPID,CUPID LTD.-$,221.20,212.00,261.95,101.00
393,504112,NELCO,NELCO LTD.,221.80,217.50,341.90,205.15
3491,539956,TAALENT,TAAL Enterprises Ltd,222.00,191.50,305.00,145.10
3363,539400,MALLCOM,Mallcom (India) Ltd,222.00,207.00,279.70,178.10
3936,590107,KOTAKPSUBK,KOTAK MAHINDRA MUTUAL FUND - KOTAK PSU BANK ETF,223.00,220.00,344.00,211.50
3165,538666,SHARDACROP,Sharda Cropchem Ltd,223.00,215.35,420.00,208.00
63,500125,EIDPARRY,E.I.D.-PARRY (INDIA) LTD.,223.05,214.85,245.35,135.40
2389,532210,CUB,CITY UNION BANK LTD.,223.60,218.00,249.00,172.00
2069,531241,LINCPENQ,LINC PEN & PLASTICS LTD.-$,225.00,225.00,271.00,164.35
2958,533552,RUPA,RUPA & COMPANY LTD.,225.40,218.40,363.00,157.05
2559,532626,PONDYOXIDE,PONDY OXIDES & CHEMICALS LTD.,225.50,214.00,390.00,137.40
2805,532988,RANEENGINE,RANE ENGINE VALVE LTD.,225.75,211.40,642.80,194.55
1017,513605,SRIPIPES,Srikalahasthi Pipes Limited,225.85,219.15,260.95,138.30
374,503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,226.50,223.70,467.00,192.05
2829,533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,226.85,223.20,256.00,185.10
3214,538896,KANCHI,Kanchi Karpooram Ltd,227.50,211.70,414.75,200.00
1651,526397,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,228.00,208.00,547.50,153.10
1443,523606,SIKA,SIKA INTERPLANT SYSTEMS LTD.,229.80,215.00,248.00,137.00
3894,542919,ARTEMISMED,Artemis Medicare Services Ltd,230.00,215.15,302.25,215.15
2201,531595,CGCL,Capri Global Capital Limited,230.00,218.05,230.00,123.90
308,501827,CENTPROV,CENTRAL PROVINCES RAILWAYS CO.LTD.,230.00,222.00,352.00,206.00
421,504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,230.00,220.65,334.40,193.05
3671,540755,GICRE,General Insurance Corporation of India,230.90,216.40,333.85,154.00
2937,533336,DHUNINV,DHUNSERI INVESTMENTS LTD.,231.55,225.00,355.25,180.65
2769,532929,BRIGADE,BRIGADE ENTERPRISES LTD.,232.30,226.00,246.75,127.76
2764,532924,KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.,232.30,228.80,288.00,196.00
1333,522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,232.75,223.80,309.60,223.80
1461,523710,SAYAJIHOTL,SAYAJI HOTELS LTD.,232.95,227.00,279.00,209.00
2609,532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,234.25,224.15,554.00,220.00
2725,532868,DLF,DLF LTD.,234.50,224.60,266.65,133.90
3432,539660,BESTAGRO,Best Agrolife Ltd,234.95,217.00,278.05,21.05
74,500148,UFLEX,UFLEX LTD.,236.45,223.50,276.25,181.00
188,500355,RALLIS,RALLIS INDIA LTD.,236.80,230.95,246.80,139.10
3153,538598,VISHAL,Vishal Fabrics Ltd,237.00,236.00,412.90,230.00
1356,522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,237.30,225.05,375.65,200.05
3915,590031,DENORA,DE NORA INDIA LTD.,237.50,221.00,330.00,191.00
48,500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,238.30,233.25,333.45,211.35
123,500235,KSL,KALYANI STEELS LTD.,239.35,229.35,268.65,161.90
3471,539872,BAJAJHCARE,Bajaj Healthcare Ltd,240.45,231.00,265.00,166.25
952,513108,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,242.20,236.00,414.00,236.00
472,505537,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,242.40,237.00,489.75,203.70
453,505285,TULIVE,Tulive Developers Limited,242.50,242.50,282.00,231.85
853,512022,WINROC,WINRO COMMERCIAL (INDIA) LTD.,244.45,244.45,244.45,244.45
2611,532702,GSPL,GUJARAT STATE PETRONET LTD.,244.70,235.95,263.45,149.15
3113,538268,WONDERLA,Wonderla Holidays Ltd,244.95,237.75,320.95,232.00
2549,532605,JBMA,JBM AUTO LTD.,245.00,229.20,306.90,135.00
3478,539894,MADHAVIPL,Madhav Infra Projects Ltd,245.00,241.00,260.00,165.95
611,507685,WIPRO,WIPRO LTD.,245.20,242.15,301.55,232.35
731,509895,HINDMILL,HINDOOSTAN MILLS LTD.,246.40,203.00,361.40,169.20
1118,516082,NRAGRINDQ,N.R.AGARWAL INDUSTRIES LTD.,248.00,235.00,363.65,150.10
2740,532888,ASIANTILES,ASIAN GRANITO INDIA LTD.,248.00,234.00,273.40,147.05
746,511074,WEIZFIN,WEIZMANN FINCORP LTD.,248.25,248.25,248.25,248.25
725,509820,PAPERPROD,Huhtamaki PPL Limited,248.50,246.00,289.80,155.00
1262,520066,JAYBARMARU,JAY BHARAT MARUTI LTD.,248.55,234.00,321.50,133.10
2981,534076,ORIENTREF,ORIENT REFRACTORIES LTD.,250.25,244.25,276.00,163.65
3024,534816,INFRATEL,BHARTI INFRATEL LTD.,251.05,227.95,333.35,175.35
1,500003,AEGISLOG,AEGIS LOGISTICS LTD.,251.55,227.00,251.55,160.05
1250,519600,CCL,CCL PRODUCTS (INDIA) LTD.,251.75,239.95,306.40,180.55
2950,533477,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,252.00,242.00,419.30,242.00
2202,531599,FDC,FDC LTD.,252.00,246.35,265.00,148.20
2529,532515,TVTODAY,TV TODAY NETWORK LTD.,253.70,242.50,352.45,227.50
2551,532612,INDOCO,INDOCO REMEDIES LTD.,256.15,245.50,256.15,133.10
3718,541019,HGINFRA,H.G. Infra Engineering Ltd,256.75,247.70,307.00,172.70
663,508906,EVERESTIND,EVEREST INDUSTRIES LTD.,257.05,247.00,492.95,237.80
1888,530499,AKCAPIT,A.K.CAPITAL SERVICES LTD.,257.90,246.50,350.00,232.00
1137,517168,SUBROS,SUBROS LTD.,258.00,250.00,306.00,163.60
937,512599,ADANIENT,ADANI ENTERPRISES LTD.,258.50,252.65,258.50,113.00
689,509055,VISAKAIND,VISAKA INDUSTRIES LTD.,260.45,252.90,449.70,209.00
639,507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,260.95,250.00,298.00,160.50
3895,542920,SUMICHEM,Sumitomo Chemical India Ltd,261.40,240.10,281.70,191.00
3273,539118,VRLLOG,VRL Logistics Ltd,262.05,252.45,315.00,222.00
2441,532349,TCI,TRANSPORT CORPORATION OF INDIA LTD.,262.45,258.80,326.65,254.20
2147,531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,262.45,248.50,479.90,195.70
715,509567,GOACARBON,GOA CARBON LTD.-$,262.80,245.05,508.20,199.50
1095,515030,ASAHIINDIA,ASAHI INDIA GLASS LTD.,263.35,249.85,282.75,170.00
2260,531795,ATULAUTO,ATUL AUTO LTD.-$,264.40,240.65,372.40,198.00
2531,532522,PETRONET,PETRONET LNG LTD.,265.15,260.30,302.00,211.60
3743,541301,ORIENTELEC,Orient Electric Ltd,267.85,250.75,267.85,125.20
3200,538836,MONTECARLO,Monte Carlo Fashions Ltd,269.00,260.35,395.00,216.05
3938,590109,SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,269.75,269.75,271.70,235.01
908,512425,NIRAVCOM,NIRAV COMMERCIALS LTD.,270.00,267.00,290.00,161.75
2007,531069,VIJSOLX,VIJAY SOLVEX LTD.,271.45,271.00,271.45,124.50
2423,532321,CADILAHC,CADILA HEALTHCARE LTD.,271.65,265.95,352.30,206.45
3624,540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,272.85,260.05,381.20,180.70
3285,539148,SHIVALIK,Shivalik Rasayan Ltd,274.00,263.10,312.00,174.30
1535,524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,274.50,259.50,392.10,215.00
326,502330,ANDPAPER,Andhra Paper Ltd,274.65,271.00,503.55,271.00
3532,540124,GNA,G N A Axles Ltd,276.55,258.00,346.25,211.05
3055,535755,ABFRL,Aditya Birla Fashion and Retail Ltd,277.80,264.00,281.15,180.10
309,501831,COASTCORP,COASTAL CORPORATION LTD.,278.40,264.10,389.90,125.50
2828,533080,MOLDTKPAC,Mold-Tek Packaging Limited,279.00,275.00,322.00,201.80
288,501261,KRATOSENER,KRATOS ENERGY & INFRASTRUCTURE LTD.,280.55,280.55,280.55,217.75
315,502137,DECCANCE,DECCAN CEMENTS LTD.-$,280.70,258.85,486.60,258.85
2780,532942,KNRCON,KNR CONSTRUCTIONS LTD.,281.75,259.05,311.05,187.00
544,506480,GOCLCORP,GOCL Corporation Ltd-$,282.00,276.60,359.55,219.05
3731,541163,SANDHAR,Sandhar Technologies Ltd,283.05,280.20,314.40,222.75
2751,532900,PAISALO,Paisalo Digital Ltd,283.50,257.55,470.90,201.90
603,507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,284.00,267.00,293.00,133.05
1369,522295,CONTROLPR,CONTROL PRINT LTD.-$,284.20,268.25,317.80,190.45
3474,539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,284.55,273.70,301.45,192.00
3724,541143,BDL,Bharat Dynamics Ltd,284.80,273.55,365.00,224.00
1249,519588,DFM,DFM FOODS LTD.,285.00,272.15,333.90,176.55
3871,542760,SWSOLAR,Sterling and Wilson Solar Ltd,285.80,272.55,755.50,245.10
